Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
1981-01-26,0.11036735028028488,0.11079510688769996,0.11036735028028488,0.11079510688769996,24640000
1981-01-27,0.10951188206672668,0.11036738412088157,0.10951188206672668,0.11036738412088157,23699200
1981-01-28,0.10608982294797897,0.1065175795734288,0.10608982294797897,0.1065175795734288,28156800
1981-01-29,0.10224001854658127,0.10266777509831873,0.10224001854658127,0.10266777509831873,43904000
1981-01-30,0.09667845070362091,0.09753396379294377,0.09667845070362091,0.09753396379294377,46188800
1981-02-02,0.09111768752336502,0.09154543847956864,0.09111768752336502,0.09154543847956864,23766400
1981-02-03,0.09453969448804855,0.09496744533778502,0.09453969448804855,0.09453969448804855,19152000
1981-02-04,0.09796173870563507,0.09838948390751394,0.09796173870563507,0.09796173870563507,27865600
1981-02-05,0.09796173870563507,0.09881724053238061,0.09796173870563507,0.09796173870563507,7929600
1981-02-06,0.09838944673538208,0.09881720319863976,0.09838944673538208,0.09838944673538208,13865600
1981-02-09,0.09325644373893738,0.0941119512712081,0.09325644373893738,0.0941119512712081,16755200
1981-02-10,0.09325644373893738,0.09368420036081967,0.09325644373893738,0.09325644373893738,18345600
1981-02-11,0.09026215225458145,0.09068990307977644,0.09026215225458145,0.09068990307977644,13843200
1981-02-12,0.08940589427947998,0.08983441625415449,0.08940589427947998,0.08983441625415449,14560000
1981-02-13,0.08726711571216583,0.08812262314678865,0.08726711571216583,0.08812262314678865,11155200
1981-02-17,0.08940589427947998,0.08983441625415449,0.08940589427947998,0.08940589427947998,12275200
1981-02-18,0.09325644373893738,0.0941119512712081,0.09325644373893738,0.09325644373893738,19241600
1981-02-19,0.08769489824771881,0.08812265497527569,0.08769489824771881,0.08812265497527569,22310400
1981-02-20,0.08298957347869873,0.08341733002567396,0.08298957347869873,0.08341733002567396,24371200
1981-02-23,0.08427286148071289,0.08470061817886772,0.08427286148071289,0.08427286148071289,14112000
1981-02-24,0.08127856999635696,0.08213407749757067,0.08127856999635696,0.08213407749757067,16979200
1981-02-25,0.08641164004802704,0.08683939106686066,0.08641164004802704,0.08641164004802704,19488000
1981-02-26,0.08769489824771881,0.08812265497527569,0.08769489824771881,0.08769489824771881,10841600
1981-02-27,0.09068991243839264,0.09154541988855823,0.09068991243839264,0.09068991243839264,14761600
1981-03-02,0.09111768752336502,0.09154543847956864,0.09111768752336502,0.09111768752336502,11760000
1981-03-03,0.08983442932367325,0.09026218602037865,0.08983442932367325,0.09026218602037865,16172800
1981-03-04,0.0889781266450882,0.08940587748772963,0.0889781266450882,0.08940587748772963,13708800
1981-03-05,0.08855032920837402,0.08897808556501866,0.08855032920837402,0.08897808556501866,5376000
1981-03-06,0.08769489824771881,0.08855040599133727,0.08769489824771881,0.08855040599133727,11603200
1981-03-09,0.08085081726312637,0.08127856814826027,0.08085081726312637,0.08127856814826027,15321600
1981-03-10,0.07700027525424957,0.07742802619412946,0.07700027525424957,0.07742802619412946,28380800
1981-03-11,0.07400599867105484,0.07486150629516164,0.07400599867105484,0.07486150629516164,29859200
1981-03-12,0.07700027525424957,0.07742802619412946,0.07700027525424957,0.07700027525424957,59248000
1981-03-13,0.07614478468894958,0.07657253572447448,0.07614478468894958,0.07657253572447448,231302400
1981-03-16,0.07913979887962341,0.07999530632441448,0.07913979887962341,0.07913979887962341,37228800
1981-03-17,0.08298957347869873,0.08384508086115633,0.08298957347869873,0.08298957347869873,43747200
1981-03-18,0.08812262862920761,0.08897813611705457,0.08812262862920761,0.08812262862920761,36937600
1981-03-19,0.08726711571216583,0.08769486657373063,0.08726711571216583,0.08769486657373063,37811200
1981-03-20,0.08812262862920761,0.08897813611705457,0.08812262862920761,0.08812262862920761,14604800
1981-03-23,0.09154539555311203,0.09240090277585875,0.09154539555311203,0.09154539555311203,22019200
1981-03-24,0.09111768752336502,0.09154543847956864,0.09111768752336502,0.09154543847956864,28156800
1981-03-25,0.08940589427947998,0.09026217288862791,0.08940589427947998,0.09026217288862791,7056000
1981-03-26,0.08769489824771881,0.08812265497527569,0.08769489824771881,0.08812265497527569,12275200
1981-03-27,0.0847005844116211,0.0851283352277513,0.0847005844116211,0.0851283352277513,12252800
1981-03-30,0.0847005844116211,0.08555609175537414,0.0847005844116211,0.0847005844116211,9900800
1981-03-31,0.08384506404399872,0.08470057125486363,0.08384506404399872,0.08470057125486363,15993600
1981-04-01,0.08298957347869873,0.08341733002567396,0.08298957347869873,0.08341733002567396,34070400
1981-04-02,0.09026215225458145,0.09068990307977644,0.09026215225458145,0.09026215225458145,31404800
1981-04-03,0.09068991243839264,0.0911176690192221,0.09068991243839264,0.09068991243839264,16486400
1981-04-06,0.0889781266450882,0.08940587748772963,0.0889781266450882,0.08940587748772963,22803200
1981-04-07,0.08812262862920761,0.0885503795173843,0.08812262862920761,0.0885503795173843,10684800
1981-04-08,0.0924009382724762,0.09325644582387352,0.0924009382724762,0.0924009382724762,21952000
1981-04-09,0.09411194175481796,0.09453969833344647,0.09411194175481796,0.09411194175481796,12499200
1981-04-10,0.09539521485567093,0.09582296576350487,0.09539521485567093,0.09539521485567093,33465600
1981-04-13,0.09539521485567093,0.09582296576350487,0.09539521485567093,0.09539521485567093,16060800
1981-04-14,0.09539521485567093,0.09582296576350487,0.09539521485567093,0.09539521485567093,6652800
1981-04-15,0.09068991243839264,0.0911176690192221,0.09068991243839264,0.0911176690192221,34048000
1981-04-16,0.08555609732866287,0.0859838481726576,0.08555609732866287,0.0859838481726576,23878400
1981-04-20,0.08812262862920761,0.0885503795173843,0.08812262862920761,0.08812262862920761,35347200
1981-04-21,0.09411194175481796,0.09453969833344647,0.09411194175481796,0.09411194175481796,28537600
1981-04-22,0.09753396362066269,0.09796172016456854,0.09753396362066269,0.09753396362066269,18995200
1981-04-23,0.10010047256946564,0.10052822908145587,0.10010047256946564,0.10010047256946564,58016000
1981-04-24,0.09924500435590744,0.10010050624470615,0.09924500435590744,0.10010050624470615,35056000
1981-04-27,0.09838944673538208,0.09881720319863976,0.09838944673538208,0.09881720319863976,38528000
1981-04-28,0.09667845070362091,0.09710620724828234,0.09667845070362091,0.09710620724828234,32188800
1981-04-29,0.09539521485567093,0.09582296576350487,0.09539521485567093,0.09582296576350487,13641600
1981-04-30,0.09710624068975449,0.09796175407369924,0.09710624068975449,0.09710624068975449,12611200
1981-05-01,0.09710624068975449,0.09796175407369924,0.09710624068975449,0.09710624068975449,16553600
1981-05-04,0.09667845070362091,0.09710620724828234,0.09667845070362091,0.09710620724828234,14448000
1981-05-05,0.09625068306922913,0.09667842809085674,0.09625068306922913,0.09667842809085674,17539200
1981-05-06,0.09368415921926498,0.09411190994180597,0.09368415921926498,0.09411190994180597,18950400
1981-05-07,0.09496746957302094,0.09539522624341189,0.09496746957302094,0.09496746957302094,9363200
1981-05-08,0.09582296758890152,0.09625072421637793,0.09582296758890152,0.09582296758890152,7907200
1981-05-11,0.09368415921926498,0.09411190994180597,0.09368415921926498,0.09411190994180597,11939200
1981-05-12,0.09368415921926498,0.0949674170983793,0.09368415921926498,0.09368415921926498,4256000
1981-05-13,0.09325644373893738,0.0945397078930904,0.09325644373893738,0.09368420036081967,4905600
1981-05-14,0.09197315573692322,0.0928286629942415,0.09197315573692322,0.0928286629942415,4928000
1981-05-15,0.09411194175481796,0.09539520577921018,0.09411194175481796,0.09411194175481796,4905600
1981-05-18,0.09582296758890152,0.09667846942086644,0.09582296758890152,0.09582296758890152,4166400
1981-05-19,0.09411194175481796,0.09453969833344647,0.09411194175481796,0.09453969833344647,25424000
1981-05-20,0.09710624068975449,0.09796175407369924,0.09710624068975449,0.09710624068975449,13283200
1981-05-21,0.10266778618097305,0.10309554277888547,0.10266778618097305,0.10266778618097305,32211200
1981-05-22,0.10737305134534836,0.1082285643567718,0.10737305134534836,0.10737305134534836,31427200
1981-05-26,0.10694529861211777,0.10737304366424544,0.10694529861211777,0.10737304366424544,85344000
1981-05-27,0.11293390393257141,0.11336166063630998,0.11293390393257141,0.11293390393257141,149497600
1981-05-28,0.11293390393257141,0.11336166063630998,0.11293390393257141,0.11293390393257141,73987200
1981-05-29,0.11336161941289902,0.11379014130113266,0.11336161941289902,0.11336161941289902,59382400
1981-06-01,0.11336161941289902,0.11379014130113266,0.11336161941289902,0.11336161941289902,51251200
1981-06-02,0.10780081897974014,0.10822857552961077,0.10780081897974014,0.10822857552961077,40432000
1981-06-03,0.10780081897974014,0.10865632065649558,0.10780081897974014,0.10780081897974014,39446400
1981-06-04,0.1099395751953125,0.11036732026340532,0.1099395751953125,0.1099395751953125,56067200
1981-06-05,0.10822862386703491,0.10865636918496076,0.10822862386703491,0.10865636918496076,57680000
1981-06-08,0.10437878221273422,0.10480653873304098,0.10437878221273422,0.10480653873304098,93497600
1981-06-09,0.10651757568120956,0.1069453322910289,0.10651757568120956,0.10651757568120956,119593600
1981-06-10,0.10780081897974014,0.10908407720636622,0.10780081897974014,0.10780081897974014,25222400
1981-06-11,0.11250611394643784,0.11293387052363427,0.11250611394643784,0.11250611394643784,38976000
1981-06-12,0.11122283339500427,0.11165058988665609,0.11122283339500427,0.11165058988665609,25804800
1981-06-15,0.11079508811235428,0.11122284464728169,0.11079508811235426,0.11122284464728169,143763200
1981-06-16,0.10865634679794312,0.109084103450727,0.10865634679794312,0.109084103450727,37251200
1981-06-17,0.10694529861211777,0.10737304366424544,0.10694529861211777,0.10737304366424544,27574400
1981-06-18,0.10651757568120956,0.10737307747786083,0.10651757568120956,0.1069453322910289,23049600
1981-06-19,0.10352332890033722,0.10395107419725005,0.10352332890033722,0.10395107419725005,27507200
1981-06-22,0.09967274218797684,0.1001004873400995,0.09967274218797684,0.1001004873400995,10841600
1981-06-23,0.1013837605714798,0.10224002766841792,0.1013837605714798,0.1013837605714798,15030400
1981-06-24,0.09881727397441864,0.09967278751367746,0.09881727397441864,0.09967278751367746,23027200
1981-06-25,0.10095597058534622,0.10138372703374625,0.10095597058534622,0.10095597058534622,24259200
1981-06-26,0.09967274218797684,0.10052824391520868,0.09967274218797684,0.10052824391520868,23788800
1981-06-29,0.09625068306922913,0.09710618453546734,0.09625068306922913,0.09710618453546734,10595200
1981-06-30,0.0889781266450882,0.08940587748772963,0.0889781266450882,0.08940587748772963,35907200
1981-07-01,0.08812262862920761,0.0885503795173843,0.08812262862920761,0.0885503795173843,170464000
1981-07-02,0.08812262862920761,0.0885503795173843,0.08812262862920761,0.08812262862920761,30284800
1981-07-06,0.08512835949659348,0.08598386708423915,0.08512835949659348,0.08598386708423915,16531200
1981-07-07,0.08598387241363525,0.08683938005430644,0.08598387241363525,0.08598387241363525,15836800
1981-07-08,0.08940589427947998,0.08983441625415449,0.08940589427947998,0.08940589427947998,16620800
1981-07-09,0.08256182819604874,0.0829895790603002,0.08256182819604874,0.0829895790603002,32883200
1981-07-10,0.07614478468894958,0.07657253572447448,0.07614478468894958,0.07657253572447448,55171200
1981-07-13,0.07785653322935104,0.07828428979855236,0.07785653322935104,0.07785653322935104,45740800
1981-07-14,0.08127856999635696,0.08213407749757067,0.08127856999635696,0.08127856999635696,19779200
1981-07-15,0.08341733366250992,0.08384508451664141,0.08341733366250992,0.08341733366250992,10953600
1981-07-16,0.08555609732866287,0.08641160472814531,0.08555609732866287,0.08555609732866287,15232000
1981-07-17,0.08855032920837402,0.08897808556501866,0.08855032920837402,0.08855032920837402,19824000
1981-07-20,0.08256182819604874,0.0829895790603002,0.08256182819604874,0.0829895790603002,23654400
1981-07-21,0.08213406056165695,0.08256181707980792,0.08213406056165695,0.08256181707980792,31942400
1981-07-22,0.07742799818515778,0.07828427651838539,0.07742799818515778,0.07828427651838539,22668800
1981-07-23,0.07956752181053162,0.07999527823849076,0.07956752181053162,0.07956752181053162,34451200
1981-07-24,0.08213406056165695,0.08256181707980792,0.08213406056165695,0.08213406056165695,28851200
1981-07-27,0.08555609732866287,0.0859838481726576,0.08555609732866287,0.08555609732866287,17337600
1981-07-28,0.08256182819604874,0.0829895790603002,0.08256182819604874,0.0829895790603002,22848000
1981-07-29,0.08127856999635696,0.08170632660271064,0.08127856999635696,0.08170632660271064,15500800
1981-07-30,0.08427286148071289,0.08512836916552766,0.08427286148071289,0.08427286148071289,9900800
1981-07-31,0.08555609732866287,0.0859838481726576,0.08555609732866287,0.08555609732866287,10953600
1981-08-03,0.0847005844116211,0.08555609175537414,0.0847005844116211,0.08555609175537414,12432000
1981-08-04,0.08598387241363525,0.08641162908971815,0.08598387241363525,0.08598387241363525,31673600
1981-08-05,0.08855032920837402,0.08897808556501866,0.08855032920837402,0.08855032920837402,17494400
1981-08-06,0.08641164004802704,0.08683939106686066,0.08641164004802704,0.08683939106686066,10528000
1981-08-07,0.08641164004802704,0.08683939106686066,0.08641164004802704,0.08641164004802704,9206400
1981-08-10,0.08641164004802704,0.08641164004802704,0.08641164004802704,0.08641164004802704,0
1981-08-11,0.08384506404399872,0.08470057125486363,0.08384506404399872,0.08470057125486363,71456000
1981-08-12,0.08213406056165695,0.08256181707980792,0.08213406056165695,0.08256181707980792,26275200
1981-08-13,0.07956752181053162,0.07999527823849076,0.07956752181053162,0.07999527823849076,27484800
1981-08-14,0.07828429341316223,0.07913980087957292,0.07828429341316223,0.07913980087957292,24192000
1981-08-17,0.0757170170545578,0.07657252471408944,0.0757170170545578,0.07657252471408944,18905600
1981-08-18,0.07400599867105484,0.07486150629516164,0.07400599867105484,0.07486150629516164,17001600
1981-08-19,0.07315048575401306,0.07400599331621807,0.07315048575401306,0.07400599331621807,20675200
1981-08-20,0.07400599867105484,0.07443375533885549,0.07400599867105484,0.07400599867105484,17113600
1981-08-21,0.06887295097112656,0.06972845850000019,0.06887295097112656,0.06972845850000019,41910400
1981-08-24,0.06459463387727737,0.06502239044184939,0.06459463387727737,0.06502239044184939,23072000
1981-08-25,0.06630641967058182,0.06673417052305712,0.06630641967058182,0.06630641967058182,40700800
1981-08-26,0.06502239406108856,0.06545014493797668,0.06502239406108856,0.06545014493797668,33600000
1981-08-27,0.06545013189315796,0.06587865373624974,0.06545013189315796,0.06545013189315796,25916800
1981-08-28,0.06887295097112656,0.06930070187981645,0.06887295097112656,0.06887295097112656,38035200
1981-08-31,0.06887295097112656,0.06930070187981645,0.06887295097112656,0.06887295097112656,40947200
1981-09-01,0.07315048575401306,0.0735782423908626,0.07315048575401306,0.07315048575401306,37027200
1981-09-02,0.07443375885486603,0.07486150983137776,0.07443375885486603,0.07443375885486603,19376000
1981-09-03,0.07058396190404892,0.07143946938292792,0.07058396190404892,0.07143946938292792,37475200
1981-09-04,0.06972847878932953,0.0701562298224848,0.06972847878932953,0.0701562298224848,15254400
1981-09-08,0.06758970767259598,0.06801746442473698,0.06758970767259598,0.06801746442473698,25446400
1981-09-09,0.06758970767259598,0.06801746442473698,0.06758970767259598,0.06758970767259598,30531200
1981-09-10,0.06801746040582657,0.06844521142119768,0.06801746040582657,0.06801746040582657,34809600
1981-09-11,0.06716196238994598,0.06758971346726375,0.06716196238994598,0.06758971346726375,17539200
1981-09-14,0.06502239406108856,0.06545014493797668,0.06502239406108856,0.06545014493797668,27686400
1981-09-15,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.06373913403206344,19510400
1981-09-16,0.06202813237905502,0.06245588908675523,0.062028132379055016,0.06245588908675523,19353600
1981-09-17,0.06031706929206848,0.06074482566163769,0.06031706929206848,0.06074482566163769,19376000
1981-09-18,0.06074484810233116,0.06117259891843191,0.06074484810233116,0.06074484810233116,26320000
1981-09-21,0.06117265298962593,0.06160040989531842,0.06117265298962593,0.06117265298962593,49033600
1981-09-22,0.057750582695007324,0.05817833356621412,0.057750582695007324,0.05817833356621412,47420800
1981-09-23,0.056467294692993164,0.05732280178381249,0.056467294692993164,0.05732280178381249,28201600
1981-09-24,0.056039582937955856,0.056467333924808655,0.056039582937955856,0.056467333924808655,18300800
1981-09-25,0.048766981810331345,0.04962248918665021,0.048766981810331345,0.04962248918665021,34608000
1981-09-28,0.04919472336769104,0.049622479830948724,0.04919472336769104,0.04919472336769104,91728000
1981-09-29,0.05176125094294548,0.05218900745521038,0.05176125094294548,0.05176125094294548,94684800
1981-09-30,0.052188996225595474,0.052616746934327954,0.052188996225595474,0.052188996225595474,49996800
1981-10-01,0.052188996225595474,0.052616746934327954,0.052188996225595474,0.052188996225595474,61129600
1981-10-02,0.056467294692993164,0.05689505109414829,0.056467294692993164,0.056467294692993164,45046400
1981-10-05,0.05817835032939911,0.05903385802980726,0.05817835032939911,0.05817835032939911,43097600
1981-10-06,0.057750582695007324,0.05817833356621412,0.057750582695007324,0.05817833356621412,28358400
1981-10-07,0.06117265298962593,0.06202816108951325,0.06117265298962593,0.06117265298962593,38841600
1981-10-08,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.0633113831281662,31091200
1981-10-09,0.06373913586139679,0.06459464340523839,0.06373913586139679,0.06373913586139679,54521600
1981-10-12,0.06587867438793182,0.06630643102515092,0.06587867438793182,0.06587867438793182,27350400
1981-10-13,0.06587867438793182,0.06673418195087592,0.06587867438793182,0.06587867438793182,44195200
1981-10-14,0.06202813237905502,0.06245588908675523,0.062028132379055016,0.06245588908675523,30979200
1981-10-15,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.0633113831281662,29433600
1981-10-16,0.06245587393641472,0.06288362482885751,0.06245587393641472,0.06288362482885751,36467200
1981-10-19,0.06373913586139679,0.06416689248906456,0.06373913586139679,0.06373913586139679,20585600
1981-10-20,0.06716196238994598,0.06758971346726375,0.06716196238994598,0.06716196238994598,35728000
1981-10-21,0.06716196238994598,0.06758971346726375,0.06716196238994598,0.06716196238994598,76899200
1981-10-22,0.0667342096567154,0.06716196647152498,0.0667342096567154,0.06716196647152498,32278400
1981-10-23,0.06502239406108856,0.06545014493797668,0.06502239406108856,0.06545014493797668,27910400
1981-10-26,0.06502239406108856,0.06545014493797668,0.06502239406108856,0.06502239406108856,27283200
1981-10-27,0.06630641967058182,0.06716192708702551,0.06630641967058182,0.06630641967058182,85590400
1981-10-28,0.06844522058963776,0.06887297737380342,0.06844522058963776,0.06844522058963776,44172800
1981-10-29,0.06758970767259598,0.06801746442473698,0.06758970767259598,0.06801746442473698,30486400
1981-10-30,0.06844522058963776,0.06887297737380342,0.06844522058963776,0.06844522058963776,52729600
1981-11-02,0.06844522058963776,0.06887297737380342,0.06844522058963776,0.06844522058963776,36915200
1981-11-03,0.06758970767259598,0.06801746442473698,0.06758970767259598,0.06801746442473698,28380800
1981-11-04,0.06587867438793182,0.06630643102515092,0.06587867438793182,0.06630643102515092,23811200
1981-11-05,0.06117265298962593,0.06160040989531842,0.06117265298962593,0.06160040989531842,23363200
1981-11-06,0.061600372195243835,0.0620281231276506,0.061600372195243835,0.061600372195243835,24595200
1981-11-09,0.06245587393641472,0.06288362482885751,0.06245587393641472,0.06245587393641472,20384000
1981-11-10,0.0628836452960968,0.0633114020392586,0.0628836452960968,0.0628836452960968,16755200
1981-11-11,0.06459463387727737,0.06502239044184939,0.06459463387727737,0.06459463387727737,27440000
1981-11-12,0.0667342096567154,0.06716196647152498,0.0667342096567154,0.0667342096567154,39916800
1981-11-13,0.06202813237905502,0.06245588908675523,0.062028132379055016,0.06245588908675523,21011200
1981-11-16,0.06117265298962593,0.06160040989531842,0.06117265298962593,0.06160040989531842,22556800
1981-11-17,0.06245587393641472,0.06288362482885751,0.06245587393641472,0.06245587393641472,35414400
1981-11-18,0.06459463387727737,0.06502239044184939,0.06459463387727737,0.06459463387727737,29142400
1981-11-19,0.06459463387727737,0.06502239044184939,0.06459463387727737,0.06459463387727737,40006400
1981-11-20,0.06502239406108856,0.06545014493797668,0.06502239406108856,0.06502239406108856,38102400
1981-11-23,0.06202813237905502,0.06288364008296042,0.062028132379055016,0.06288364008296042,22960000
1981-11-24,0.061600372195243835,0.0620281231276506,0.061600372195243835,0.0620281231276506,22153600
1981-11-25,0.0628836452960968,0.0633114020392586,0.0628836452960968,0.0628836452960968,52550400
1981-11-27,0.06459463387727737,0.06502239044184939,0.06459463387727737,0.06459463387727737,37251200
1981-11-30,0.06373913586139679,0.06416689248906456,0.06373913586139679,0.06416689248906456,23968000
1981-12-01,0.06373913586139679,0.06416689248906456,0.06373913586139679,0.06373913586139679,23385600
1981-12-02,0.06416689604520798,0.06459464698508786,0.06416689604520798,0.06416689604520798,37564800
1981-12-03,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.06373913403206344,20428800
1981-12-04,0.06502239406108856,0.06545014493797668,0.06502239406108856,0.06502239406108856,137155200
1981-12-07,0.06545013189315796,0.06587865373624974,0.06545013189315796,0.06545013189315796,59292800
1981-12-08,0.06416689604520798,0.065022403636462,0.06416689604520798,0.065022403636462,50624000
1981-12-09,0.06459463387727737,0.06502239044184939,0.06459463387727737,0.06459463387727737,34272000
1981-12-10,0.06459463387727737,0.06502239044184939,0.06459463387727737,0.06459463387727737,37408000
1981-12-11,0.06416689604520798,0.065022403636462,0.06416689604520798,0.06459464698508786,76092800
1981-12-14,0.06202813237905502,0.06288364008296042,0.062028132379055016,0.06288364008296042,25244800
1981-12-15,0.06373913586139679,0.06416689248906456,0.06373913586139679,0.06373913586139679,31315200
1981-12-16,0.0667342096567154,0.06716196647152498,0.0667342096567154,0.0667342096567154,65452800
1981-12-17,0.07229495048522949,0.07272270695814409,0.07229495048522949,0.07229495048522949,51452800
1981-12-18,0.07828429341316223,0.07871204429062087,0.07828429341316223,0.07828429341316223,71724800
1981-12-21,0.07486147433519363,0.07528923082037586,0.07486147433519363,0.07528923082037586,56403200
1981-12-22,0.07614478468894958,0.07657253572447448,0.07614478468894958,0.07614478468894958,53827200
1981-12-23,0.07443375885486603,0.07486150983137776,0.07443375885486603,0.07486150983137776,28896000
1981-12-24,0.07486147433519363,0.07528923082037586,0.07486147433519363,0.07486147433519363,28918400
1981-12-28,0.0714394822716713,0.07229498419340202,0.0714394822716713,0.07229498419340202,36579200
1981-12-29,0.07272273302078247,0.0735782405617197,0.07272273302078247,0.07272273302078247,24236800
1981-12-30,0.0757170170545578,0.07614477374007098,0.0757170170545578,0.0757170170545578,32188800
1981-12-31,0.0757170170545578,0.07614477374007098,0.0757170170545578,0.0757170170545578,54656000
1982-01-04,0.07528925687074661,0.07571700779244026,0.07528925687074661,0.07571700779244026,71254400
1982-01-05,0.0714394822716713,0.07229498419340202,0.0714394822716713,0.07229498419340202,35840000
1982-01-06,0.07058396190404892,0.07101171278774167,0.07058396190404892,0.07101171278774167,66080000
1982-01-07,0.06502239406108856,0.06587866686647685,0.06502239406108856,0.06587866686647685,70044800
1982-01-08,0.06801746040582657,0.06844521142119768,0.06801746040582657,0.06801746040582657,56604800
1982-01-11,0.06373913586139679,0.06416689248906456,0.06373913586139679,0.06416689248906456,33331200
1982-01-12,0.061600372195243835,0.0620281231276506,0.061600372195243835,0.0620281231276506,59920000
1982-01-13,0.06117265298962593,0.06160040989531842,0.06117265298962593,0.06160040989531842,41753600
1982-01-14,0.06416689604520798,0.06459464698508786,0.06416689604520798,0.06416689604520798,25715200
1982-01-15,0.06844522058963776,0.06930072844647306,0.06844522058963776,0.06844522058963776,46704000
1982-01-18,0.06972847878932953,0.07058398656713558,0.06972847878932953,0.06972847878932953,28000000
1982-01-19,0.06801746040582657,0.06887296814806407,0.06801746040582657,0.06887296814806407,55507200
1982-01-20,0.06930066645145416,0.06972842285295734,0.06930066645145416,0.06930066645145416,25827200
1982-01-21,0.07058396190404892,0.07101171278774167,0.07058396190404892,0.07058396190404892,33331200
1982-01-22,0.07101169973611832,0.0714394562526849,0.07101169973611832,0.07101169973611832,24259200
1982-01-25,0.06887295097112656,0.06930070187981645,0.06887295097112656,0.06930070187981645,44710400
1982-01-26,0.06630641967058182,0.06716192708702551,0.06630641967058182,0.06716192708702551,21212800
1982-01-27,0.0667342096567154,0.06758971757483813,0.0667342096567154,0.0667342096567154,31360000
1982-01-28,0.06887295097112656,0.06930070187981645,0.06887295097112656,0.06887295097112656,39603200
1982-01-29,0.06972847878932953,0.0701562298224848,0.06972847878932953,0.06972847878932953,53155200
1982-02-01,0.06887295097112656,0.06972845850000019,0.06887295097112656,0.06972845850000019,38528000
1982-02-02,0.06930066645145416,0.07015617354296957,0.06930066645145416,0.06930066645145416,54275200
1982-02-03,0.06930066645145416,0.06972842285295734,0.06930066645145416,0.06930066645145416,31472000
1982-02-04,0.06758970767259598,0.06801746442473698,0.06758970767259598,0.06801746442473698,22041600
1982-02-05,0.06758970767259598,0.06801746442473698,0.06758970767259598,0.06758970767259598,40297600
1982-02-08,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.06373913403206344,31696000
1982-02-09,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.0633113831281662,57904000
1982-02-10,0.06416689604520798,0.06459464698508786,0.06416689604520798,0.06416689604520798,38796800
1982-02-11,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.06373913403206344,24528000
1982-02-12,0.06416689604520798,0.06459464698508786,0.06416689604520798,0.06416689604520798,19644800
